movieId,title,genres
53280,"Breed, The (2006)",Horror|Thriller
53318,Cashback (2006),Comedy|Drama|Romance
53322,Ocean's Thirteen (2007),Crime|Thriller
53326,Them (Ils) (2006),Horror
53355,Sun Alley (Sonnenallee) (1999),Comedy|Romance
53435,Hostel: Part II (2007),Crime|Horror|Thriller
53447,Paranoid Park (2007),Crime|Drama
53450,"Legend of Sleepy Hollow, The (1980)",Comedy|Fantasy|Horror
53453,Starcrash (a.k.a. Star Crash) (1978),Action|Adventure|Fantasy|Sci-Fi
53460,Surf's Up (2007),Animation|Children|Comedy
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
53466,Nancy Drew (2007),Adventure|Crime|Thriller
53468,Fido (2006),Comedy|Horror|Thriller
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
53550,Rescue Dawn (2006),Action|Adventure|Drama|War
53574,"TV Set, The (2006)",Comedy|Drama
53578,"Valet, The (La doublure) (2006)",Comedy
53808,Bring It On: All or Nothing (2006),Comedy
53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary
53894,Sicko (2007),Documentary|Drama
53921,"Mighty Heart, A (2007)",Drama|Thriller
53953,1408 (2007),Drama|Horror|Thriller
53956,Death at a Funeral (2007),Comedy
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
53974,License to Wed (2007),Comedy|Romance
53993,Evan Almighty (2007),Comedy|Fantasy
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance
54116,First Snow (2006),Drama|Thriller
54121,Broken Arrow (1950),Drama|Romance|Western
54185,Manufactured Landscapes (2006),Documentary
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance
54256,Hot Rod (2007),Comedy
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance
54272,"Simpsons Movie, The (2007)",Animation|Comedy
54274,I Know Who Killed Me (2007),Crime|Drama|Thriller
54276,No Reservations (2007),Comedy|Drama|Romance
54281,Charlie Bartlett (2007),Comedy|Drama
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
54354,China Blue (2005),Documentary
54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller
54503,Superbad (2007),Comedy
54617,"Brice Man, The (Brice de Nice) (2005)",Comedy
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller
54686,"Last Legion, The (2007)",Action|Adventure|Fantasy|War
54732,Balls of Fury (2007),Comedy
54734,Sydney White (2007),Comedy
54736,"Kingdom, The (2007)",Action|Drama|Thriller
54745,Rocket Science (2007),Comedy|Drama
54768,Daddy Day Camp (2007),Children|Comedy
54771,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance
54785,Halloween (2007),Horror
54787,Death Sentence (2007),Drama|Thriller
54796,2 Days in Paris (2007),Comedy|Drama|Romance
54881,"King of Kong, The (2007)",Documentary
54908,Taxi 4 (2007),Action|Comedy
54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller
54934,"Brothers Solomon, The (2007)",Comedy
54962,"Nines, The (2007)",Drama|Mystery
54995,Planet Terror (2007),Action|Horror|Sci-Fi
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western
54999,Shoot 'Em Up (2007),Action|Comedy|Crime
55020,"Ten, The (2007)",Comedy
55036,Gotti (1996),Crime|Drama
55052,Atonement (2007),Drama|Romance|War
55061,Electroma (2006),Drama|Sci-Fi
55067,Requiem (2006),Drama|Thriller
55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama
55071,No End in Sight (2007),Documentary
55080,"Brave One, The (2007)",Crime|Drama|Thriller
55094,In the Valley of Elah (2007),Drama|Mystery
55110,December Boys (2007),Drama
55112,Shanghai Kiss (2007),Comedy|Drama|Romance
55116,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller
55118,Eastern Promises (2007),Crime|Drama|Thriller
55156,"Unreasonable Man, An (2006)",Documentary
55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy
55190,Love and Other Disasters (2006),Comedy|Romance
55205,Interview (2007),Drama
55207,Cashback (2004),Comedy|Drama
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller
55241,Mr. Woodcock (2007),Comedy
55245,Good Luck Chuck (2007),Comedy|Romance
55247,Into the Wild (2007),Action|Adventure|Drama
55250,"Game Plan, The (2007)",Comedy
55253,"Lust, Caution (Se, jie) (2007)",Drama|Romance|Thriller|War
55259,"Seeker: The Dark Is Rising, The (2007)",Action|Adventure|Drama|Fantasy
55261,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance
55267,Dan in Real Life (2007),Comedy|Drama|Romance
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
55272,We Own the Night (2007),Crime|Drama
55274,Elizabeth: The Golden Age (2007),Drama
55276,Michael Clayton (2007),Drama|Thriller
55278,Sleuth (2007),Drama|Mystery|Thriller
55280,Lars and the Real Girl (2007),Comedy|Drama
55282,30 Days of Night (2007),Horror|Thriller
55290,Gone Baby Gone (2007),Crime|Drama|Mystery
55292,"Comebacks, The (2007)",Comedy
55294,Weirdsville (2007),Comedy|Crime|Drama
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western
55391,10th & Wolf (2006),Crime|Drama|Thriller
55442,Persepolis (2007),Animation|Drama
55444,Control (2007),Drama
55451,The Jane Austen Book Club (2007),Comedy|Drama|Romance
55492,"Last Winter, The (2006)",Horror
55553,Black Sheep (2006),Comedy|Horror
55555,"Edge of Heaven, The (Auf der anderen Seite) (2007)",Drama
55577,Saw IV (2007),Crime|Horror|Thriller
55620,For the Bible Tells Me So (2007),Documentary
55687,My Kid Could Paint That (2007),Documentary
55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller
55729,King of California (2007),Comedy
55765,American Gangster (2007),Crime|Drama|Thriller
55768,Bee Movie (2007),Animation|Comedy
55805,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama
55820,No Country for Old Men (2007),Crime|Drama
55830,Be Kind Rewind (2008),Comedy
55844,Itty Bitty Titty Committee (2007),Comedy|Drama|Romance
55854,"Fugitive, The (1947)",Drama
55872,August Rush (2007),Drama|Musical
55908,"Man from Earth, The (2007)",Drama|Sci-Fi
55946,Lions For Lambs (2007),Drama|Thriller|War
55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX
56003,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller
56012,"Evening with Kevin Smith 2: Evening Harder, An (2006)",Comedy|Documentary
56022,Harrison Bergeron (1995),Drama|Sci-Fi
56060,I Served the King of England (Obsluhoval jsem anglického krále) (2006),Comedy|Drama|Romance|War
56145,"Mist, The (2007)",Horror|Sci-Fi
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
56156,Hitman (2007),Action|Crime|Thriller
56169,Awake (2007),Drama|Thriller
56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
56176,Alvin and the Chipmunks (2007),Children|Comedy
56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi
56274,Margot at the Wedding (2007),Drama
56286,I'm Not There (2007),Drama
56333,"Savages, The (2007)",Comedy|Drama
56336,Wrong Turn 2: Dead End (2007),Action|Horror|Thriller
56339,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller
56367,Juno (2007),Comedy|Drama|Romance
56379,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)",Documentary
56389,My Blueberry Nights (2007),Drama|Romance
56563,Helvetica (2007),Documentary
56587,"Bucket List, The (2007)",Comedy|Drama
56607,"Kite Runner, The (2007)",Drama
56620,"Deaths of Ian Stone, The (2007)",Horror|Thriller
56715,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
56775,National Treasure: Book of Secrets (2007),Action|Adventure
56782,There Will Be Blood (2007),Drama|Western
56788,Charlie Wilson's War (2007),Comedy|Drama|War
56801,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi
56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical
56837,As You Like It (2006),Comedy|Drama|Romance
56869,Drained (O cheiro do Ralo) (2006),Comedy
56908,Dedication (2007),Comedy|Drama|Romance
56915,"Water Horse: Legend of the Deep, The (2007)",Adventure|Children|Fantasy
56921,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller
56941,P.S. I Love You (2007),Comedy|Drama|Romance
56949,27 Dresses (2008),Comedy|Romance
57147,Cassandra's Dream (2007),Crime|Drama|Thriller
57183,Like Stars on Earth (Taare Zameen Par) (2007),Drama
57243,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",Comedy|Drama
57274,[REC] (2007),Drama|Horror|Thriller
57326,In the Name of the King: A Dungeon Siege Tale (2008),Action|Adventure|Fantasy
57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
57421,Hatchet (2006),Comedy|Horror
57499,Heaven and Earth (Ten to Chi to) (1990),Action|Adventure|Drama|War
57502,Cat Soup (Nekojiru-so) (2001),Adventure|Animation|Drama|Horror
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi
57522,First Sunday (2008),Comedy|Crime
57526,Untraceable (2008),Crime|Thriller
57528,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War
57532,Meet the Spartans (2008),Comedy
57536,Strange Wilderness (2008),Comedy
57637,"Signal, The (2007)",Horror|Sci-Fi|Thriller
57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller
57772,World on a Wire (Welt am Draht) (1973),Crime|Sci-Fi
57843,Rise of the Footsoldier (2007),Action|Crime|Drama
57910,Teeth (2007),Comedy|Horror
57951,Fool's Gold (2008),Action|Adventure|Comedy|Romance
58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller
58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance
58078,"Air I Breathe, The (2007)",Crime|Drama|Romance|Thriller
58103,Vantage Point (2008),Action|Drama|Thriller
58105,"Spiderwick Chronicles, The (2008)",Adventure|Children|Drama|Fantasy|IMAX
58107,Step Up 2 the Streets (2008),Drama|Musical|Romance
58154,"Other Boleyn Girl, The (2008)",Drama|Romance
58156,Semi-Pro (2008),Comedy
58162,Run Fatboy Run (2007),Comedy|Romance
58191,Taxi to the Dark Side (2007),Documentary
58287,Descent (2007),Drama|Thriller
58291,College Road Trip (2008),Comedy
58293,"10,000 BC (2008)",Adventure|Romance|Thriller
58295,"Bank Job, The (2008)",Action|Crime|Thriller
58297,Doomsday (2008),Action|Drama|Sci-Fi|Thriller
58299,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy
58301,Funny Games U.S. (2007),Drama|Thriller
58303,"Counterfeiters, The (Die Fälscher) (2007)",Crime|Drama|War
58306,Mongol (2007),Drama|War
58309,War Dance (2007),Documentary
58315,"Love Guru, The (2008)",Comedy
58332,Diary of the Dead (2007),Horror|Sci-Fi
58347,Penelope (2006),Comedy|Fantasy|Romance
58351,City of Men (Cidade dos Homens) (2007),Drama
58376,Zeitgeist: The Movie (2007),Documentary|War
58404,Justice League: The New Frontier (2008) ,Action|Adventure|Animation|Fantasy|Sci-Fi
58425,Heima (2007),Documentary
58492,Snow Angels (2007),Drama
58554,"Class, The (Klass) (2007)",Drama
58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
58627,Never Back Down (2008),Action
58655,Drillbit Taylor (2008),Comedy
58783,Youth Without Youth (2007),Drama|Romance|Sci-Fi
58803,21 (2008),Crime|Drama|Romance|Thriller
58806,Smart People (2008),Comedy|Drama|Romance
58826,"Shepherd: Border Patrol, The (2008)",Action|Crime|Thriller
58839,Leatherheads (2008),Comedy|Drama|Romance
58842,Assembly (Ji jie hao) (2007) ,Action|Drama|War
58870,Zebraman (2004),Comedy
58876,Stop-Loss (2008),Drama|War
58879,Shine a Light (2008),Documentary|Musical|IMAX
58964,Inside (À l'intérieur) (2007),Horror|Thriller
58972,Nim's Island (2008),Adventure|Comedy|Fantasy
58975,"Ruins, The (2008)",Horror|Thriller
58998,Forgetting Sarah Marshall (2008),Comedy|Romance
59014,Superhero Movie (2008),Action|Comedy|Sci-Fi
59016,Street Kings (2008),Crime|Drama|Thriller
59018,"Visitor, The (2007)",Drama|Romance
59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy
59026,99 francs (2007),Comedy
59037,Speed Racer (2008),Action|Children|Sci-Fi|IMAX
59103,"Forbidden Kingdom, The (2008)",Action|Adventure|Comedy|Fantasy
59118,Happy-Go-Lucky (2008),Comedy|Drama
59126,Religulous (2008),Comedy|Documentary
59129,Outpost (2008),Action|Horror
59131,Are You Scared? (2006),Horror
59141,Son of Rambow (2007),Children|Comedy|Drama
59143,Super High Me (2007),Comedy|Documentary
59220,Outsourced (2006),Comedy|Romance
59258,Baby Mama (2008),Comedy
59295,Expelled: No Intelligence Allowed (2008),Documentary
59306,Prom Night (2008),Horror|Mystery|Thriller
59315,Iron Man (2008),Action|Adventure|Sci-Fi
59333,Made of Honor (2008),Comedy|Romance
59336,Redbelt (2008),Action|Drama
59369,Taken (2008),Action|Crime|Drama|Thriller
59387,"Fall, The (2006)",Adventure|Drama|Fantasy
59421,What Happens in Vegas... (2008),Comedy|Romance
59429,American Pie Presents Beta House (American Pie 6: Beta House) (2007),Comedy
59440,Bella (2006),Drama|Romance
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy
59549,Shelter (2007),Drama|Romance
59604,"Girl Next Door, The (2007)",Crime|Drama|Horror|Thriller
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
59667,Nina's Heavenly Delights (2006),Comedy
59725,Sex and the City (2008),Comedy|Romance
59727,"Strangers, The (2008)",Horror|Thriller
59731,"Bigger, Stronger, Faster* (2008)",Documentary
59738,All the Boys Love Mandy Lane (2006),Horror|Mystery|Thriller
59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
59810,Recount (2008),Drama
59814,Ex Drummer (2007),Comedy|Crime|Drama|Horror
59900,You Don't Mess with the Zohan (2008),Comedy
59915,Stuck (2007),Horror|Thriller
59947,"Protector, The (1985)",Action|Comedy|Drama|Thriller
59985,Chaos Theory (2007),Comedy|Drama|Romance
59995,Boy A (2007),Crime|Drama
60030,Spiral (2007),Drama|Horror|Thriller
60037,"Happening, The (2008)",Drama|Sci-Fi|Thriller
60040,"Incredible Hulk, The (2008)",Action|Sci-Fi
60046,"Children of Huang Shi, The (2008)",Drama|War
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
60072,Wanted (2008),Action|Thriller
60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy
60126,Get Smart (2008),Action|Comedy
60128,Young People Fucking (a.k.a. YPF) (2007),Comedy
60141,St. Trinian's (2007),Children|Comedy
60161,Futurama: The Beast with a Billion Backs (2008),Action|Animation|Comedy|Romance|Sci-Fi
60289,Kit Kittredge: An American Girl (2008),Children|Comedy|Drama|Mystery
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),Documentary
60293,"Wackness, The (2008)",Comedy|Drama|Romance
60303,Strange Circus (Kimyô na sâkasu) (2005),Horror|Mystery|Thriller
60333,Encounters at the End of the World (2008),Documentary
60363,Zombie Strippers! (2008),Comedy|Horror
60365,Frosty the Snowman (1969),Animation|Children|Comedy|Fantasy|Musical
60389,Battle for Haditha (2007),War
60397,Mamma Mia! (2008),Comedy|Musical|Romance
60408,Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),Comedy
60471,Rogue (2007),Action|Adventure|Horror|Sci-Fi|Thriller
60487,"It's the Great Pumpkin, Charlie Brown (1966)",Animation|Children|Comedy
60514,Journey to the Center of the Earth (2008),Action|Adventure|Sci-Fi
60516,Meet Dave (2008),Adventure|Children|Comedy|Romance|Sci-Fi
60522,"Machine Girl, The (Kataude mashin gâru) (2008)",Action|Comedy|Fantasy|Horror|Thriller
60538,Shrooms (2007),Horror|Thriller
60647,Transsiberian (2008),Crime|Drama|Thriller
60674,Stargate: Continuum (2008),Sci-Fi
60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
60735,Shotgun Stories (2007),Drama|Thriller
60737,Watching the Detectives (2007),Comedy|Romance
60753,Felon (2008),Crime|Drama
60756,Step Brothers (2008),Comedy
60760,"X-Files: I Want to Believe, The (2008)",Drama|Mystery|Sci-Fi|Thriller
60766,Man on Wire (2008),Documentary
60803,"Little Drummer Boy, The (1968)",Animation|Children|Musical
60818,Hogfather (Terry Pratchett's Hogfather) (2006),Adventure|Fantasy|Thriller
60832,Pathology (2008),Crime|Horror|Thriller
60857,"Tracey Fragments, The (2007)",Drama
60885,"Zone, The (La Zona) (2007)",Drama|Thriller
60894,"Edge of Love, The (2008)",Drama|Romance|War
60904,Heart of a Dog (Sobachye serdtse) (1988),Comedy|Drama|Sci-Fi
60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",Action|Adventure|Fantasy|Thriller
60941,"Midnight Meat Train, The (2008)",Horror|Mystery|Thriller
60943,Frozen River (2008),Drama
60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance
60979,Batman: Gotham Knight (2008),Action|Animation|Crime
61011,"Walker, The (2007)",Drama|Mystery
61024,Pineapple Express (2008),Action|Comedy|Crime
61026,Red Cliff (Chi bi) (2008),Action|Adventure|Drama|War
61071,"Sisterhood of the Traveling Pants 2, The (2008)",Adventure|Comedy|Drama|Romance
61073,Hell Ride (2008),Action|Drama|Thriller
61123,High School Musical 2 (2007),Comedy|Drama|Musical|Romance
61132,Tropic Thunder (2008),Action|Adventure|Comedy|War
61160,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi
61167,Henry Poole is Here (2008),Drama|Mystery
61210,Mutant Chronicles (2008),Action|Adventure|Sci-Fi
61236,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance
61246,Hamlet 2 (2008),Comedy
61248,Death Race (2008),Action|Adventure|Sci-Fi|Thriller
61250,"House Bunny, The (2008)",Comedy
61255,"Rocker, The (2008)",Comedy
61257,I.O.U.S.A. (a.k.a. IOUSA) (2008),Documentary
61262,Mirrors (2008),Horror|Mystery|Thriller
61289,Sukiyaki Western Django (2008),Action|Western
61319,Somers Town (2008),Drama
61323,Burn After Reading (2008),Comedy|Crime|Drama
61348,Disaster Movie (2008),Comedy
61350,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller
61352,Traitor (2008),Crime|Drama|Thriller
61394,"Onion Movie, The (2008)",Comedy
61401,"Spirit, The (2008)",Action|Comedy|Fantasy|Thriller
61406,John Adams (2008),Drama
61465,Bangkok Dangerous (2008),Action|Crime|Thriller
61628,Sunflower (Xiang ri kui) (2005),Drama
61692,Altered (2006),Horror|Sci-Fi|Thriller
61697,Righteous Kill (2008),Crime|Mystery|Thriller
61705,Lakeview Terrace (2008),Drama|Thriller
61729,Ghost Town (2008),Comedy|Fantasy|Romance
61818,"Crow, The: Wicked Prayer (2005)",Action|Adventure|Fantasy|Thriller
61986,Appaloosa (2008),Western
62008,Dead Fury (2008),Action|Animation|Comedy|Horror
62081,Eagle Eye (2008),Action|Crime|Thriller|IMAX
62113,How to Lose Friends & Alienate People (2008),Comedy
62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",Drama
62250,Gomorrah (Gomorra) (2008),Crime|Drama
62293,"Duchess, The (2008)",Drama|Romance
62299,Alone in the Dark II (2008),Action|Horror
62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi
62344,Rachel Getting Married (2008),Drama|Romance
62374,Body of Lies (2008),Action|Drama|Thriller
62376,City of Ember (2008),Adventure|Children|Sci-Fi
62383,"20,000 Leagues Under the Sea (1916)",Action|Adventure|Sci-Fi
62394,Max Payne (2008),Action|Crime|Drama|Thriller
62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance
62437,W. (2008),Drama
62439,My Best Friend's Girl (2008),Comedy|Romance
62511,"Synecdoche, New York (2008)",Comedy|Drama
62553,"Secret Life of Bees, The (2008)",Drama
62586,"American Carol, An (2008)",Comedy|Fantasy
62644,"Wave, The (Welle, Die) (2008)",Drama
62662,Tokyo-Ga (1985),Documentary
62718,"Angus, Thongs and Perfect Snogging (2008)",Comedy|Romance
62792,Pride and Glory (2008),Crime|Drama
62799,"Express, The (2008)",Drama
62834,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),Sci-Fi
62836,Babylon 5: The Lost Tales - Voices in the Dark (2007),Sci-Fi
62849,RocknRolla (2008),Action|Crime
62956,Futurama: Bender's Game (2008),Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi
62970,Tin Man (2007),Adventure|Fantasy|Sci-Fi
62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX
63033,Blindness (2008),Drama|Mystery|Romance|Thriller
63062,Changeling (2008),Crime|Drama|Mystery
63072,"Road, The (2009)",Adventure|Drama|Thriller
63082,Slumdog Millionaire (2008),Crime|Drama|Romance
63113,Quantum of Solace (2008),Action|Adventure|Thriller
63131,Role Models (2008),Comedy
63179,Tokyo! (2008),Drama
63222,JCVD (2008),Action|Drama|Thriller
63239,Cinderella (1997),Children|Fantasy|Musical|Romance
63276,Crows Zero (Kurôzu zero) (2007),Action
63312,Krabat (2008),Drama|Fantasy
63393,Camp Rock (2008),Comedy|Musical|Romance
63433,Farscape: The Peacekeeper Wars (2004),Action|Adventure|Sci-Fi
63436,Saw V (2008),Crime|Horror|Thriller
63479,Sex Drive (2008),Comedy
63515,The Island (2006),Drama|Mystery
63540,Beverly Hills Chihuahua (2008),Adventure|Children|Comedy
63768,Tattooed Life (Irezumi ichidai) (1965),Crime|Drama
63808,"Class, The (Entre les murs) (2008)",Drama
63826,Splinter (2008),Action|Horror|Thriller
63853,Australia (2008),Adventure|Drama|War|Western
63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy
63876,Milk (2008),Drama
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller
64010,"Children, The (2008)",Horror
64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller
64032,Four Christmases (2008),Comedy
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War
64114,Fireproof (2008),Drama|Romance
64116,Igor (2008),Animation|Comedy
64167,Dinotopia (2002),Adventure|Fantasy
64197,Hunger (2008),Drama
64231,Punisher: War Zone (2008),Action|Crime|Drama|Thriller
64249,Shrek the Halls (2007),Adventure|Animation|Comedy|Fantasy
64278,"Pervert's Guide to Cinema, The (2006)",Documentary
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy
64497,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX
64499,Che: Part One (2008),Drama|War
64501,Che: Part Two (2008),Drama|War
64575,Doubt (2008),Drama|Mystery
64614,Gran Torino (2008),Crime|Drama
64620,Frost/Nixon (2008),Drama
64622,"Reader, The (2008)",Drama|Romance
64695,Sword of the Stranger (Sutorejia: Mukô hadan) (2007),Action|Adventure|Animation
64716,Seven Pounds (2008),Drama
64839,"Wrestler, The (2008)",Drama
64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance
64969,Yes Man (2008),Comedy
64983,Valkyrie (2008),Drama|Thriller|War
64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),Animation|Drama|Romance
64997,War of the Worlds (2005),Action|Sci-Fi
65037,Ben X (2007),Drama
65088,Bedtime Stories (2008),Adventure|Children|Comedy
65126,Choke (2008),Comedy|Drama
65130,Revolutionary Road (2008),Drama|Romance
65133,Blackadder Back & Forth (1999),Comedy
65135,Blackadder's Christmas Carol (1988),Comedy
65188,Dear Zachary: A Letter to a Son About His Father (2008),Documentary
65193,Wild Child (2008),Drama|Romance
65216,Defiance (2008),Drama|Thriller|War
65225,Zeitgeist: Addendum (2008),Documentary
65230,Marley & Me (2008),Comedy|Drama
65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy
65350,"General Died at Dawn, The (1936)",Adventure|Crime|Thriller
65359,Earthsea (Legend of Earthsea) (2004),Adventure|Drama|Fantasy
65514,Ip Man (2008),Action|Drama|War
65577,"Tale of Despereaux, The (2008)",Adventure|Animation|Children|Comedy|Fantasy
65585,Bride Wars (2009),Comedy|Romance
65588,"Gamers, The: Dorkness Rising (2008)",Action|Adventure|Comedy|Fantasy
65596,Mesrine: Killer Instinct (L'instinct de mort) (2008),Action|Crime|Drama|Thriller
65601,My Bloody Valentine 3-D (2009),Horror|Thriller
65631,Battle in Seattle (2007),Action|Drama
65642,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
65651,Fire and Ice (2008),Adventure|Fantasy
65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller
65685,Inkheart (2008),Adventure|Fantasy
65738,Revenge of the Nerds III: The Next Generation (1992),Comedy
65740,Revenge of the Nerds IV: Nerds in Love (1994),Comedy|Romance
65802,Paul Blart: Mall Cop (2009),Action|Comedy|Crime
65810,Notorious (2009),Drama|Musical
65882,"Uninvited, The (2009)",Drama|Horror|Mystery|Thriller
65982,Outlander (2008),Action|Adventure|Sci-Fi
66090,Eden Lake (2008),Horror|Thriller
66097,Coraline (2009),Animation|Fantasy|Thriller
66171,Push (2009),Sci-Fi|Thriller
66198,"International, The (2009)",Drama|Thriller
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance
66240,Dead Like Me: Life After Death (2009),Comedy|Fantasy
66297,Futurama: Into the Wild Green Yonder (2009),Action|Animation|Comedy|Sci-Fi
66310,Frontière(s) (2007),Drama|Horror|Thriller
66320,"11th Hour, The (2007)",Documentary
66335,Afro Samurai: Resurrection (2009),Animation
66371,Departures (Okuribito) (2008),Drama
66427,My Name Is Bruce (2007),Comedy|Horror
66509,Funny People (2009),Comedy|Drama
66511,Berlin Calling (2008),Comedy|Drama
66544,Nuremberg (2000),Drama|War
66665,Away We Go (2009),Comedy|Drama|Romance
66744,"Divo, Il (2008)",Drama
66783,Friday the 13th (2009),Horror
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",Action|Adventure|Comedy|Western
66798,"Pink Panther 2, The (2009)",Adventure|Comedy|Mystery
66915,Rock-A-Doodle (1991),Adventure|Animation|Children|Musical
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi
66943,"Cottage, The (2008)",Comedy|Crime|Horror|Thriller
67087,"I Love You, Man (2009)",Comedy
67168,Dance of the Dead (2008),Adventure|Comedy|Horror
67186,"Haunting in Connecticut, The (2009)",Horror|Thriller
67193,Duplicity (2009),Crime|Romance|Thriller
67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller
