salesorderid,orderqty,salesorderdetailid,unitprice,specialofferid,modifieddate,rowguid,productid,unitpricediscount
43884,4,901,20.1865,1,2011-07-01 00:00:00,5c4472e5-49ec-49e9-946f-a84f9bb921f5,708,0
43884,3,902,809.76,1,2011-07-01 00:00:00,8d7e853f-784c-4d4b-b983-5265caebb9eb,745,0
43884,10,903,28.8404,1,2011-07-01 00:00:00,131b6db0-3553-451e-bd82-bb1f4394be4a,715,0
43884,10,904,2024.994,1,2011-07-01 00:00:00,d6d6f69e-7122-47fe-bd25-e3e53da75032,777,0
43884,5,905,2024.994,1,2011-07-01 00:00:00,3be7eb62-a5ac-4384-9c6a-d70e6674337f,776,0
43884,5,906,2039.994,1,2011-07-01 00:00:00,1ca3efbe-b555-46da-a7d2-7a69b8c72417,773,0
43884,3,907,818.7,1,2011-07-01 00:00:00,b305a21f-192a-4154-bf01-49b4783497e5,741,0
43884,5,908,20.1865,1,2011-07-01 00:00:00,314abc36-ac9f-488d-b18c-b89ba6462be1,711,0
43884,4,909,2024.994,1,2011-07-01 00:00:00,4e6dec25-bf0b-4aab-b944-4ed95a5f0130,778,0
43884,6,910,28.8404,1,2011-07-01 00:00:00,e57e5b67-ff6c-47b6-bef5-ade5b8455a05,716,0
43884,1,911,722.5949,1,2011-07-01 00:00:00,89291035-cf7e-45ca-b116-946ca3d95f8b,748,0
43884,8,912,2039.994,1,2011-07-01 00:00:00,57bb9bad-dcaa-4c34-bd9c-21e87b9cf3b2,771,0
43884,8,913,5.1865,1,2011-07-01 00:00:00,93519861-2d70-4a5a-8763-ead42f7fe2e5,712,0
43884,2,914,2024.994,1,2011-07-01 00:00:00,7a5b8da7-6e50-4c3e-8802-c591de4484d9,775,0
43884,3,915,714.7043,1,2011-07-01 00:00:00,6fda678a-c9c2-49fd-ad89-7f1ad66dcbb6,743,0
43884,14,916,1971.9942,2,2011-07-01 00:00:00,24fe52ff-e828-4a45-acc5-8cc77bfb9664,772,0.02
43884,4,917,20.1865,1,2011-07-01 00:00:00,a5b16e60-3371-426a-b624-5db19723786f,707,0
43884,4,918,2039.994,1,2011-07-01 00:00:00,3be31a38-a3ed-4b01-8024-846f4cec9e62,774,0
43884,4,919,5.7,1,2011-07-01 00:00:00,aa5028c1-cb78-4bdc-9172-617a30c58db2,709,0
43884,1,920,722.5949,1,2011-07-01 00:00:00,4050bf26-9f22-4641-91f6-82a61ee7b881,742,0
43884,1,921,28.8404,1,2011-07-01 00:00:00,f16243ee-edbd-429d-a099-03533a166048,714,0
43885,4,922,5.7,1,2011-07-01 00:00:00,36fe9f79-0068-4f69-8400-718dff268217,710,0
43885,8,923,5.7,1,2011-07-01 00:00:00,e720d898-fb33-486f-b05c-d68e844a76ab,709,0
43886,2,924,874.794,1,2011-07-01 00:00:00,7f7361c0-722b-4ef3-8568-9f9fafc411d4,754,0
43886,1,925,419.4589,1,2011-07-01 00:00:00,5ea2fac1-c5d1-40c7-8b71-970a2103006b,763,0
43886,2,926,183.9382,1,2011-07-01 00:00:00,37b0d5b2-ccd7-4ad7-ad38-430d173cec7c,726,0
43886,1,927,419.4589,1,2011-07-01 00:00:00,333fcf52-aabf-48a7-81f9-3a8be4247f95,768,0
43886,2,928,874.794,1,2011-07-01 00:00:00,014fb247-77a6-4699-be8e-471001262a9d,756,0
43886,3,929,20.1865,1,2011-07-01 00:00:00,3c9ca4aa-0dd3-45ac-b915-1437e57b29ba,711,0
43886,6,930,5.1865,1,2011-07-01 00:00:00,4f5f9ccf-ad17-48e7-9cc4-6b9d1dba8a9d,712,0
43886,1,931,20.1865,1,2011-07-01 00:00:00,e9140cab-977d-4290-9e6d-f0cde9b8c84d,708,0
43886,2,932,874.794,1,2011-07-01 00:00:00,1611ac48-23f3-45ac-bf20-6361ee2ac8f7,758,0
43886,2,933,419.4589,1,2011-07-01 00:00:00,7392704e-65fe-493b-86fa-29f39a0e88a0,770,0
43886,5,934,419.4589,1,2011-07-01 00:00:00,e9b05b9f-b914-4226-b921-e7e8dfc2a8f3,760,0
43886,1,935,356.898,1,2011-07-01 00:00:00,5dd7666b-2dde-4cea-8862-79f3f7a54c34,733,0
43886,1,936,28.8404,1,2011-07-01 00:00:00,faeb4f6a-bdc3-48c2-9ea8-ad564c343d74,716,0
43886,1,937,183.9382,1,2011-07-01 00:00:00,6537ca48-777b-4b11-b863-06fa9443f967,730,0
43886,1,938,874.794,1,2011-07-01 00:00:00,e68007a2-bb8b-4575-aadc-72e0f0a382c8,755,0
43886,1,939,178.5808,1,2011-07-01 00:00:00,4a95ce07-bd63-4c5b-92c1-d1bac4a5be75,722,0
43886,5,940,28.8404,1,2011-07-01 00:00:00,81ec3a52-9772-49c5-91fd-3a42e85c0be7,714,0
43886,1,941,419.4589,1,2011-07-01 00:00:00,680faeae-7c2d-4780-b82f-ed347ee23a30,766,0
43886,3,942,419.4589,1,2011-07-01 00:00:00,94aaa150-d2f5-4747-b06f-1a38a6a02944,762,0
43886,2,943,2146.962,1,2011-07-01 00:00:00,24fb9db7-801a-463f-af8f-0ac0820389ee,753,0
43886,4,944,28.8404,1,2011-07-01 00:00:00,f72fca82-7c84-4eec-b017-b9dbf033079f,715,0
43887,1,945,419.4589,1,2011-07-01 00:00:00,3ecf5123-d0ee-4896-be2f-8fc7fe20398b,765,0
43888,1,946,419.4589,1,2011-07-01 00:00:00,9773770b-3427-4448-b249-e87414bc7b7b,764,0
43888,1,947,874.794,1,2011-07-01 00:00:00,ab0ce62c-ab96-48af-9e43-e11f4a734728,755,0
43888,2,948,178.5808,1,2011-07-01 00:00:00,effcad19-1dd8-4425-bbff-45c1665d8b9a,738,0
43888,1,949,183.9382,1,2011-07-01 00:00:00,f4c379ea-95d6-4a2e-86e3-2adb57c7adbf,725,0
43888,1,950,419.4589,1,2011-07-01 00:00:00,6c63f914-9f1b-44f4-8741-7e3645b7d7cc,768,0
43888,2,951,419.4589,1,2011-07-01 00:00:00,6828f9ba-af1b-45e3-900b-beefa7a2e958,760,0
43888,1,952,2146.962,1,2011-07-01 00:00:00,ceafd4ab-9df2-4f9c-9c68-a203d587116b,753,0
43888,2,953,874.794,1,2011-07-01 00:00:00,bca7a200-d64b-489c-939d-be5513ecbc73,756,0
43888,5,954,874.794,1,2011-07-01 00:00:00,61c158cf-964f-4906-b959-c9d4cfbe67f0,754,0
43888,2,955,419.4589,1,2011-07-01 00:00:00,9f44b88b-6f81-4577-91ee-0d11b1e86c96,770,0
43888,2,956,183.9382,1,2011-07-01 00:00:00,adc8a51f-84dd-4efa-8c61-73eaf87705b3,730,0
43888,2,957,419.4589,1,2011-07-01 00:00:00,d5f67e56-d70c-4bdb-843f-fc6037ddefae,763,0
43888,2,958,419.4589,1,2011-07-01 00:00:00,e342224a-c8ea-49e6-8736-4d1fa176462b,765,0
43888,1,959,183.9382,1,2011-07-01 00:00:00,68cbc470-e21f-4aae-ae00-0247046d0168,726,0
43889,1,960,2024.994,1,2011-07-01 00:00:00,9468ec8e-072a-4bc6-b36d-374513d0ef90,778,0
43889,2,961,28.8404,1,2011-07-01 00:00:00,1aa73e6e-12ea-4bec-962c-68f51b07a9e1,716,0
43890,5,962,2039.994,1,2011-07-01 00:00:00,d799a944-b99a-48b2-9164-848a6d4b0813,771,0
43890,2,963,2024.994,1,2011-07-01 00:00:00,a9741688-d1b3-4c69-b5bb-fd0f62d37870,777,0
43890,7,964,2039.994,1,2011-07-01 00:00:00,440483c7-b9b1-4a74-94fe-898bbe095fa9,773,0
43890,2,965,2039.994,1,2011-07-01 00:00:00,6d6d1978-d998-407e-bdc2-61d67c23b92e,774,0
43890,3,966,722.5949,1,2011-07-01 00:00:00,cce67d1c-06d3-44ed-8216-dc51642ae76b,742,0
43890,5,967,2039.994,1,2011-07-01 00:00:00,1e28999e-f178-4c78-9a3e-686ed1abc598,772,0
43890,2,968,2024.994,1,2011-07-01 00:00:00,abd3089e-25f7-4d18-ac69-e43f83a78cb9,776,0
43890,1,969,722.5949,1,2011-07-01 00:00:00,c38b41a7-1058-40d1-af47-54a7d7cd138c,748,0
43890,1,970,714.7043,1,2011-07-01 00:00:00,242074b6-e0f1-4e73-95ad-b036bb515648,747,0
43890,8,971,2024.994,1,2011-07-01 00:00:00,9f7dd004-7a3d-4aa1-af1e-34ca763dc3e9,775,0
43890,4,972,5.7,1,2011-07-01 00:00:00,072c14a6-0935-4b90-ad90-085159ce7778,709,0
43890,3,973,2024.994,1,2011-07-01 00:00:00,16096b8d-9b36-4f70-84e2-4dfe9bac1a9e,778,0
43890,3,974,809.76,1,2011-07-01 00:00:00,cc7245e1-5355-4d92-af3e-9ea84742f378,745,0
43891,2,975,2024.994,1,2011-07-01 00:00:00,44856da1-f3bd-484f-b199-656c16b0dee2,775,0
43891,2,976,5.7,1,2011-07-01 00:00:00,241b0274-b8e5-490c-a46f-9f2880ed45b3,710,0
43891,1,977,2024.994,1,2011-07-01 00:00:00,fa5ab345-ad8c-4c15-b2c6-cdfe8248d3b9,778,0
43891,3,978,2039.994,1,2011-07-01 00:00:00,fc1a2db1-e83a-445a-a6f0-9093d30ba206,773,0
43891,3,979,2039.994,1,2011-07-01 00:00:00,43e4d872-0353-4540-a9fb-d1db47ff99d6,771,0
43891,4,980,5.7,1,2011-07-01 00:00:00,e3792ae9-f971-4f6f-a0f2-d07266f8b9b7,709,0
43891,2,981,2024.994,1,2011-07-01 00:00:00,6841ec15-0b39-4073-8e29-6501cb14af67,776,0
43891,3,982,2039.994,1,2011-07-01 00:00:00,e1107f2c-ec6b-4943-9436-1268d9ffad48,772,0
43891,2,983,2024.994,1,2011-07-01 00:00:00,7e8a0205-e908-4ede-bab8-81c5c67f386d,777,0
43892,2,984,419.4589,1,2011-07-01 00:00:00,716d44b1-7166-44e4-8a1f-e9f84dfbdbb9,762,0
43892,3,985,28.8404,1,2011-07-01 00:00:00,8d92cdde-c23d-4104-b0ac-64fb65e8b8ed,715,0
43892,2,986,2146.962,1,2011-07-01 00:00:00,3867d3c3-4aac-4113-af53-02d13e48d694,753,0
43892,3,987,5.1865,1,2011-07-01 00:00:00,40761057-5846-453c-93da-ba2edd30dd04,712,0
43892,2,988,419.4589,1,2011-07-01 00:00:00,92ea8653-9e18-4a1a-9854-b96e9e0f81c8,763,0
43892,5,989,419.4589,1,2011-07-01 00:00:00,cf43a4ae-e869-44de-9ee0-1c839156c71d,760,0
43892,1,990,183.9382,1,2011-07-01 00:00:00,56c3f7bf-fb13-4b6e-a131-8814c9a5fc9f,729,0
43892,2,991,20.1865,1,2011-07-01 00:00:00,23eef851-5a1c-4338-973c-f13df3edfd2e,711,0
43892,2,992,874.794,1,2011-07-01 00:00:00,ec9b6f38-8eec-4346-93bd-ff51f372acc5,754,0
43892,3,993,419.4589,1,2011-07-01 00:00:00,92e316db-e9fd-45a0-9ee4-0aa435973214,770,0
43892,4,994,419.4589,1,2011-07-01 00:00:00,62bec424-a7d3-419f-b3db-a5899c4b53b6,761,0
43892,3,995,874.794,1,2011-07-01 00:00:00,1d2f1713-c8c9-4737-8105-d26c8cf5ae2d,758,0
43892,2,996,419.4589,1,2011-07-01 00:00:00,30eddea5-2c93-4f08-b66e-bfadb84aff0e,765,0
43893,1,997,419.4589,1,2011-07-01 00:00:00,46a1da27-b11d-4918-8308-4b7715c12fb5,770,0
43894,3,998,5.7,1,2011-07-01 00:00:00,6005bbfe-cd7c-45fd-80f7-dbbadb10bfec,710,0
43894,2,999,2024.994,1,2011-07-01 00:00:00,03ff934e-043f-4ce7-8f44-18bfee7edbb7,777,0
43894,3,1000,2024.994,1,2011-07-01 00:00:00,1ebf5abc-ddff-4ee0-8c21-f3de78477319,775,0
43894,4,1001,2024.994,1,2011-07-01 00:00:00,60fc628f-89ed-441c-be27-1b34038fc8b8,776,0
43894,8,1002,5.7,1,2011-07-01 00:00:00,00818b2b-08de-4ec8-ad15-3dafd3231ab5,709,0
43894,5,1003,2024.994,1,2011-07-01 00:00:00,f4a1d661-0f89-4e99-b0c1-67413c909d05,778,0
43894,2,1004,2039.994,1,2011-07-01 00:00:00,60f8f72f-bd84-41d3-a559-1a11f4888e3f,771,0
43895,6,1005,5.1865,1,2011-07-01 00:00:00,5ac6d3e3-26ea-423e-b134-614e71f59ed8,712,0
43895,2,1006,20.1865,1,2011-07-01 00:00:00,e386a1b1-22f4-4614-a706-fa941992d994,711,0
43895,2,1007,722.5949,1,2011-07-01 00:00:00,3c3b377c-4e49-49d1-a027-169884dd1b58,748,0
43895,2,1008,28.8404,1,2011-07-01 00:00:00,07058f5a-4db8-4bd1-b52b-376d273a4fc9,714,0
43895,4,1009,28.8404,1,2011-07-01 00:00:00,db84e359-a968-4503-a355-171d548cbac9,716,0
43895,1,1010,714.7043,1,2011-07-01 00:00:00,30439067-f6b2-4777-b379-b8fb48b6b306,747,0
43895,1,1011,714.7043,1,2011-07-01 00:00:00,cb26ec1a-cd1f-4bbb-a6c7-0a251b27e9ee,743,0
43895,2,1012,2039.994,1,2011-07-01 00:00:00,189a2e67-dc76-4108-a80b-527fbaec20a7,771,0
43895,4,1013,2024.994,1,2011-07-01 00:00:00,e7c3694c-644d-4619-8760-ea5366f5f7c2,778,0
43895,1,1014,809.76,1,2011-07-01 00:00:00,d9630d29-f7e3-4bb7-b381-a536c05af91e,745,0
43895,2,1015,2024.994,1,2011-07-01 00:00:00,dbc98a0f-c592-4179-a4fb-aaea0eb6314c,775,0
43895,2,1016,2039.994,1,2011-07-01 00:00:00,b53f52f9-4ae6-4888-91f3-4686987dad86,772,0
43895,4,1017,2024.994,1,2011-07-01 00:00:00,11ba6ba4-5f68-4513-b574-4d19b12781be,776,0
43895,3,1018,20.1865,1,2011-07-01 00:00:00,e1237959-4dd2-45ce-8ef7-677bbde9e26b,707,0
43895,3,1019,20.1865,1,2011-07-01 00:00:00,15f40e52-9fac-4c42-a333-987d51e444aa,708,0
43896,1,1020,874.794,1,2011-07-01 00:00:00,b6d3681c-03ad-4ab0-8a07-abcf74b4d704,758,0
43896,1,1021,419.4589,1,2011-07-01 00:00:00,cd9ba550-31d2-4f3d-8d76-02bd6ee08534,770,0
43896,3,1022,419.4589,1,2011-07-01 00:00:00,b0845145-a6de-4421-b046-9614df63ca06,760,0
43896,4,1023,419.4589,1,2011-07-01 00:00:00,ddd7495c-e7ac-4fe8-a7ea-19724af62960,762,0
43896,4,1024,28.8404,1,2011-07-01 00:00:00,cdb8da36-4b41-4d08-8ba5-3cf84fc4cac1,715,0
43897,2,1025,28.8404,1,2011-07-01 00:00:00,53f09b62-d9e9-4549-aecd-909b02343f67,716,0
43897,5,1026,2039.994,1,2011-07-01 00:00:00,dacdd838-e1fa-48a8-b889-35ed37f2475f,772,0
43897,2,1027,2024.994,1,2011-07-01 00:00:00,8138265c-1830-4537-973f-99f3b41714cb,778,0
43897,4,1028,2024.994,1,2011-07-01 00:00:00,94c30c62-9c68-491b-8e1b-e9da1908fb18,777,0
43897,2,1029,2024.994,1,2011-07-01 00:00:00,ff4e4495-f849-455b-87f8-799a9d0590c5,775,0
43897,10,1030,5.7,1,2011-07-01 00:00:00,896cfa0e-5341-44e5-bb8d-b638ec6c9e16,709,0
43897,2,1031,28.8404,1,2011-07-01 00:00:00,0c66019e-86be-4562-8b06-dc216b5eaf94,715,0
43897,4,1032,20.1865,1,2011-07-01 00:00:00,1281fdef-b510-41cb-a4b2-72c3ec3bdb42,707,0
43897,6,1033,2039.994,1,2011-07-01 00:00:00,d285f9fc-c2da-48dd-a107-c5a86e911971,771,0
43897,5,1034,2024.994,1,2011-07-01 00:00:00,a778e551-396d-4f2a-a610-cb45fa425ed4,776,0
43897,4,1035,20.1865,1,2011-07-01 00:00:00,0890aaa1-821b-44d0-a98e-74ca8307ae19,708,0
43897,4,1036,20.1865,1,2011-07-01 00:00:00,4edaae28-e2cb-4aec-a0c9-6dab8ba1abbf,711,0
43897,1,1037,2039.994,1,2011-07-01 00:00:00,5f7c6441-0edd-4939-8ab0-2d55df30a278,774,0
43897,3,1038,5.1865,1,2011-07-01 00:00:00,6bd377b4-b9e6-4ee0-9853-3843d579ff61,712,0
43898,13,1039,405.477,2,2011-07-01 00:00:00,87d70bdf-2785-4512-a513-e0f4151f28e6,770,0.02
43898,3,1040,419.4589,1,2011-07-01 00:00:00,317ca166-3827-434f-a7b3-a6f707d26c3f,768,0
43898,4,1041,874.794,1,2011-07-01 00:00:00,ee1b29c7-6f15-4505-9fb7-d5310bd371d0,755,0
43898,2,1042,28.8404,1,2011-07-01 00:00:00,5c9013bd-11e8-4c1a-ae6a-0928a0558e01,716,0
43898,7,1043,5.1865,1,2011-07-01 00:00:00,af6fc331-f0b3-49a9-8bb3-b1af5bb9cdb6,712,0
43898,1,1044,874.794,1,2011-07-01 00:00:00,35958b91-5977-488e-ae53-1ecb1c8a008e,754,0
43898,5,1045,20.1865,1,2011-07-01 00:00:00,312bf3f6-4c56-44c2-8665-f492ee96a915,707,0
43898,2,1046,183.9382,1,2011-07-01 00:00:00,6f800c0a-15ef-4721-9cc2-ed88f6932f97,725,0
43898,6,1047,20.1865,1,2011-07-01 00:00:00,c55d6e63-c0a5-4b15-b204-df467ed0214b,711,0
43898,3,1048,2146.962,1,2011-07-01 00:00:00,5d402512-9a66-4594-8d6f-e9cc8f7a5cfb,753,0
43898,8,1049,20.1865,1,2011-07-01 00:00:00,3484b4f7-55c2-44ba-8ac4-57298354271c,708,0
43898,3,1050,419.4589,1,2011-07-01 00:00:00,238450c4-d8b7-4f28-bae8-d89bd6428aba,760,0
43898,11,1051,27.879,2,2011-07-01 00:00:00,52c8dbe5-e0bb-4470-97b4-03bbf176685d,715,0.02
43898,2,1052,419.4589,1,2011-07-01 00:00:00,5b7b7a2c-c80a-4a68-986a-5583b4f51b4a,764,0
43898,4,1053,183.9382,1,2011-07-01 00:00:00,012e3617-89c1-433a-959c-104362701968,729,0
43898,3,1054,356.898,1,2011-07-01 00:00:00,33343c2d-8e4c-44e4-ad54-5d20b45bcd02,732,0
43898,2,1055,874.794,1,2011-07-01 00:00:00,0dae0cb2-0bdc-4bd0-ac78-65df58712bf9,756,0
43898,10,1056,874.794,1,2011-07-01 00:00:00,04e2a716-7b2e-41fc-9670-0cf3cc266671,758,0
43898,3,1057,28.8404,1,2011-07-01 00:00:00,40e5ddaa-0236-45ca-99de-f7f7a46a8d10,714,0
43898,8,1058,419.4589,1,2011-07-01 00:00:00,393254b9-ea5f-4300-bc9e-cb82a453877d,765,0
43898,2,1059,178.5808,1,2011-07-01 00:00:00,5c6262eb-1385-4312-ba8c-8068765666d1,738,0
43898,2,1060,183.9382,1,2011-07-01 00:00:00,64e4144b-bdaa-4cdb-943f-241eae78c4d9,726,0
43898,7,1061,419.4589,1,2011-07-01 00:00:00,aa4b7201-b066-400f-bf21-21bf63919b81,762,0
43898,5,1062,419.4589,1,2011-07-01 00:00:00,875ee56c-556b-45b2-83db-307fe90e490f,761,0
43898,5,1063,178.5808,1,2011-07-01 00:00:00,68cb5121-8648-41e2-bd31-c212cc5afb10,722,0
43898,2,1064,2146.962,1,2011-07-01 00:00:00,f8953ce6-a2fc-4deb-966f-58f7b5e4db92,749,0
43898,6,1065,419.4589,1,2011-07-01 00:00:00,808c7adc-012f-462d-8dab-3d2a0cc9ec62,763,0
43898,3,1066,419.4589,1,2011-07-01 00:00:00,3ac56145-6e33-449e-b61e-b93dcfedd3b1,766,0
43899,2,1067,28.8404,1,2011-07-01 00:00:00,845fc261-851c-4a0a-93a4-7ba6df7e3a01,716,0
43899,1,1068,419.4589,1,2011-07-01 00:00:00,abace0e2-0130-41df-b104-eec4ceca3c6d,761,0
43899,2,1069,419.4589,1,2011-07-01 00:00:00,673f79a3-87d8-4e2c-a7fe-aff2f4203cd9,765,0
43899,2,1070,178.5808,1,2011-07-01 00:00:00,9a90fb5a-b507-401c-af30-9cd3ffb63a65,738,0
43899,1,1071,419.4589,1,2011-07-01 00:00:00,c6e6ec29-7220-469d-b07d-3242a0fb7f9d,760,0
43899,2,1072,874.794,1,2011-07-01 00:00:00,f241bb0c-4543-40ba-bae0-a0edbcbf519d,755,0
43899,1,1073,2146.962,1,2011-07-01 00:00:00,45e38024-17d7-463b-b5c7-f6e7bffe4d61,753,0
43899,1,1074,356.898,1,2011-07-01 00:00:00,f504f341-c8f0-4064-9f19-5d19372eb391,732,0
43899,2,1075,874.794,1,2011-07-01 00:00:00,4a51643b-0285-477c-bd79-27192165228a,758,0
43899,2,1076,419.4589,1,2011-07-01 00:00:00,a6110347-6a20-4ddf-902c-0e80fb2fc85d,770,0
43899,1,1077,419.4589,1,2011-07-01 00:00:00,c26e9083-eb30-4de1-9dc8-fda8a6a142bb,762,0
43899,2,1078,419.4589,1,2011-07-01 00:00:00,55e0908b-fad5-488e-8dba-53f328351bcb,763,0
43899,2,1079,874.794,1,2011-07-01 00:00:00,373549f1-a427-481e-ae06-06e69fc5ddd4,754,0
43900,4,1080,2039.994,1,2011-07-01 00:00:00,0152f19d-da2e-4478-ac69-674d9d0dff7b,771,0
43900,4,1081,5.7,1,2011-07-01 00:00:00,df3a6c38-fd4f-4c02-b456-597bfe9235b0,710,0
43900,2,1082,2039.994,1,2011-07-01 00:00:00,10217d88-6a08-48ea-a9b2-194a68b8f85e,772,0
43900,2,1083,2024.994,1,2011-07-01 00:00:00,8c6ad5e3-82ed-47b2-8d8b-5f15f2959b20,776,0
43900,8,1084,5.7,1,2011-07-01 00:00:00,12d41495-a649-4ce5-97c8-248469aae4e9,709,0
43900,1,1085,2024.994,1,2011-07-01 00:00:00,8f614033-60a6-47bf-abc0-f18f5d930414,777,0
43900,3,1086,2039.994,1,2011-07-01 00:00:00,6b9f4ea9-28e9-457b-96f3-b1d90709dfae,773,0
43900,2,1087,2024.994,1,2011-07-01 00:00:00,897d22f6-08fc-47f1-8970-ce712cdc4728,778,0
43900,3,1088,2024.994,1,2011-07-01 00:00:00,71c99ddb-8694-4546-b7a5-c53c11e60075,775,0
43901,3,1089,2039.994,1,2011-07-01 00:00:00,3556f903-2543-4371-bf4f-b4971b63c06b,772,0
43901,3,1090,2039.994,1,2011-07-01 00:00:00,85ed3c80-6ecb-4c0f-acfa-61660a586c02,773,0
43901,1,1091,20.1865,1,2011-07-01 00:00:00,0b986d76-a39f-41de-afe8-56c9a53a3c18,711,0
43901,2,1092,2039.994,1,2011-07-01 00:00:00,e84d24a4-3cba-4951-994b-fba81985cc8c,771,0
43901,1,1093,2024.994,1,2011-07-01 00:00:00,26eb8226-58cb-4470-a480-7acd2f895484,776,0
43901,5,1094,5.7,1,2011-07-01 00:00:00,9db9b356-ff7a-4473-8738-bcf2fef15215,709,0
43901,6,1095,28.8404,1,2011-07-01 00:00:00,ba4fc898-cb9c-41b1-b38c-2ee9b92e2196,715,0
43901,3,1096,20.1865,1,2011-07-01 00:00:00,5e748fc3-ee8a-4ed3-b8b7-e7818286c0f7,708,0
43901,2,1097,20.1865,1,2011-07-01 00:00:00,5a12c137-99c4-4133-8852-a7d20a24b0c9,707,0
43901,2,1098,2024.994,1,2011-07-01 00:00:00,2beb4249-7de8-426a-9b28-89711ad1463d,775,0
43902,1,1099,28.8404,1,2011-07-01 00:00:00,b47a1a1e-2ba6-43b4-a4d4-4976851a830b,714,0
43902,2,1100,2024.994,1,2011-07-01 00:00:00,41dc7638-3dcc-4c19-85f3-68eadb4de135,778,0
43902,3,1101,2039.994,1,2011-07-01 00:00:00,d12f08ea-5f71-497c-89af-6a19e91a671d,774,0
43902,1,1102,818.7,1,2011-07-01 00:00:00,b74a4b35-eac9-4c24-aee7-ab0f732205d3,741,0
43902,5,1103,722.5949,1,2011-07-01 00:00:00,00993e0b-b369-40ae-922c-03d29d17df1f,748,0
43902,6,1104,28.8404,1,2011-07-01 00:00:00,958b6af1-29b1-40c5-89cb-2381963810a3,715,0
43902,3,1105,2039.994,1,2011-07-01 00:00:00,21c88158-1fa0-4851-b069-651980918128,771,0
43902,2,1106,2039.994,1,2011-07-01 00:00:00,f42ba1cc-79a1-411d-b533-715cd4d49443,773,0
43902,6,1107,2024.994,1,2011-07-01 00:00:00,d8bac841-a75a-41e6-91b4-3f93621aa9c4,777,0
43902,2,1108,2024.994,1,2011-07-01 00:00:00,bd3d05cc-4aa7-4450-b112-8bc18f54b538,776,0
43902,3,1109,2024.994,1,2011-07-01 00:00:00,2a2adaca-5936-4e94-a0fc-3d50f5ba80b3,775,0
43902,2,1110,20.1865,1,2011-07-01 00:00:00,57ec2c69-adb5-41a0-a9ef-0c18e7028381,711,0
43902,1,1111,714.7043,1,2011-07-01 00:00:00,8a3fd307-4ad3-4c0b-8471-ed746c0d9909,747,0
43902,1,1112,714.7043,1,2011-07-01 00:00:00,2c655660-dc9c-4776-bbb9-9bf562fcbd26,743,0
43902,2,1113,5.1865,1,2011-07-01 00:00:00,e3d56028-f546-4599-8080-cf8bbc79efca,712,0
43902,4,1114,809.76,1,2011-07-01 00:00:00,37ebf0a1-7eaf-4ceb-aab0-a1b363b04fa0,745,0
43902,1,1115,28.8404,1,2011-07-01 00:00:00,44087413-02ac-4e77-98a4-ca1b067b1024,716,0
43902,1,1116,20.1865,1,2011-07-01 00:00:00,3df9b9ee-e467-4462-a1a8-0154b2500a2a,708,0
43902,6,1117,5.7,1,2011-07-01 00:00:00,a2e1f50d-0dd6-4687-a83f-e90cb24ac9e4,709,0
43902,1,1118,722.5949,1,2011-07-01 00:00:00,4cdc718a-04ce-490f-9c68-d224cd75adf4,742,0
43903,1,1119,20.1865,1,2011-07-01 00:00:00,7a5e62a0-3e8d-44d3-9e32-247e22d69744,707,0
43904,1,1120,874.794,1,2011-07-01 00:00:00,2c41c7c3-8267-4170-82d6-3e9e01281e39,756,0
43904,2,1121,183.9382,1,2011-07-01 00:00:00,90588b94-7458-4200-862a-5f94dbf81f7a,725,0
43904,1,1122,356.898,1,2011-07-01 00:00:00,93f67d1c-bba0-4995-a52a-06c5b2a43833,732,0
43904,4,1123,419.4589,1,2011-07-01 00:00:00,821c3c00-cfa0-43fb-9680-ff9ed1756e41,763,0
43904,1,1124,419.4589,1,2011-07-01 00:00:00,4a425860-058b-441d-aade-1c56c3756521,760,0
43904,1,1125,874.794,1,2011-07-01 00:00:00,2bf5b7b6-75ac-4e8c-a2e9-def625764908,755,0
43904,2,1126,2146.962,1,2011-07-01 00:00:00,5bb8519e-19a5-4581-aafa-5ca73b49d488,753,0
43904,2,1127,419.4589,1,2011-07-01 00:00:00,82012850-9835-4252-a6f1-033e243ccd6a,761,0
43904,1,1128,183.9382,1,2011-07-01 00:00:00,3ba8f5d2-7345-4efc-a839-67e27260d5d6,729,0
43904,1,1129,178.5808,1,2011-07-01 00:00:00,d71889b4-919c-4ccc-bb81-560aba08ccb1,738,0
43904,1,1130,419.4589,1,2011-07-01 00:00:00,3a61ec71-0c69-4933-aee9-c746b6b24c97,762,0
43904,1,1131,874.794,1,2011-07-01 00:00:00,3f54fec8-0ed9-4baf-a6fd-44ce2687eaed,758,0
43905,5,1132,419.4589,1,2011-07-01 00:00:00,bfc06046-1fe7-4981-8162-061bab2c2716,770,0
43905,2,1133,183.9382,1,2011-07-01 00:00:00,03c94dc1-245c-4588-8014-4b10ab6ead29,725,0
43905,1,1134,2146.962,1,2011-07-01 00:00:00,7fb02d4e-6bb0-4c74-982d-a7532ff6b38c,753,0
43905,1,1135,419.4589,1,2011-07-01 00:00:00,c5b16feb-3986-4231-b7a8-001ba4d530f2,763,0
43905,1,1136,419.4589,1,2011-07-01 00:00:00,ecd4563c-fbce-47b8-8cd2-47a81c8e623a,765,0
43905,1,1137,178.5808,1,2011-07-01 00:00:00,72afb48e-ec94-4f46-8d28-8c15538ee2aa,738,0
